Connecting to host 192.168.15.4, port 5201
[  5] local 192.168.14.2 port 60560 connected to 192.168.15.4 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]   0.00-1.00   sec  3.00 GBytes  25.8 Gbits/sec    0    486 KBytes       
[  5]  52.00-53.00  sec  4.91 GBytes  42.2 Gbits/sec    0   3.28 MBytes       
[  5]  53.00-54.00  sec  4.91 GBytes  42.2 Gbits/sec    0   3.28 MBytes       
[  5]  54.00-55.00  sec  4.90 GBytes  42.1 Gbits/sec    0   3.28 MBytes       
[  5]  55.00-56.00  sec  4.94 GBytes  42.4 Gbits/sec    0   3.28 MBytes       
[  5]  56.00-57.00  sec  4.90 GBytes  42.1 Gbits/sec    0   3.28 MBytes       
[  5]  57.00-58.00  sec  4.91 GBytes  42.2 Gbits/sec    0   3.28 MBytes       
[  5]  58.00-59.00  sec  4.95 GBytes  42.5 Gbits/sec    0   3.28 MBytes       
[  5]  59.00-60.00  sec  4.93 GBytes  42.3 Gbits/sec    0   3.28 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-60.00  sec   282 GBytes  40.4 Gbits/sec   32             sender
[  5]   0.00-60.05  sec   282 GBytes  40.4 Gbits/sec                  receiver

iperf Done.
