Connecting to host 10.10.1.4, port 5201
[  5] local 10.10.1.2 port 57450 connected to 10.10.1.4 port 5201
[ ID] Interval           Transfer     Bitrate         Retr  Cwnd
[  5]  55.00-56.00  sec  4.53 GBytes  38.9 Gbits/sec    0   8.51 MBytes       
[  5]  56.00-57.00  sec  5.31 GBytes  45.6 Gbits/sec    0   8.51 MBytes       
[  5]  57.00-58.00  sec  5.41 GBytes  46.5 Gbits/sec    0   8.51 MBytes       
[  5]  58.00-59.00  sec  5.34 GBytes  45.9 Gbits/sec    0   8.51 MBytes       
[  5]  59.00-60.00  sec  5.31 GBytes  45.6 Gbits/sec    0   8.51 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Retr
[  5]   0.00-60.00  sec   323 GBytes  46.2 Gbits/sec    0             sender
[  5]   0.00-60.05  sec   323 GBytes  46.2 Gbits/sec                  receiver

iperf Done.
