Time,Container_ID,Name,CPU_%,Mem_Usage_Limit,Mem_%,Net_I_O,Block_I_O,PIDs
2024-07-15 00:31:31,682bb48c178b,ospf_1,0.00%,21.48MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:31,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:31,a1ddd643296e,ospf_3,0.01%,21.84MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,19
2024-07-15 00:31:31,682bb48c178b,ospf_1,0.00%,21.48MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:31,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:31,a1ddd643296e,ospf_3,0.01%,21.84MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,19
2024-07-15 00:31:33,682bb48c178b,ospf_1,88.43%,22.15MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:33,7bb45ab0deb5,ospf_2,0.03%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:33,a1ddd643296e,ospf_3,87.54%,24.15MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:35,682bb48c178b,ospf_1,94.13%,22.15MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:35,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:35,a1ddd643296e,ospf_3,90.48%,24.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:35,682bb48c178b,ospf_1,94.13%,22.15MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:35,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:35,a1ddd643296e,ospf_3,90.48%,24.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:36,682bb48c178b,ospf_1,88.29%,22.15MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:36,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:36,a1ddd643296e,ospf_3,89.44%,24.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:38,682bb48c178b,ospf_1,80.53%,22.15MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:38,682bb48c178b,ospf_1,80.53%,22.15MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:38,7bb45ab0deb5,ospf_2,0.04%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:38,a1ddd643296e,ospf_3,88.79%,24.77MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:38,7bb45ab0deb5,ospf_2,0.04%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:38,a1ddd643296e,ospf_3,88.79%,24.77MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:39,682bb48c178b,ospf_1,86.58%,22.15MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:39,7bb45ab0deb5,ospf_2,0.28%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:39,a1ddd643296e,ospf_3,89.32%,25.02MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:41,682bb48c178b,ospf_1,90.06%,22.15MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:41,682bb48c178b,ospf_1,90.06%,22.15MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:41,7bb45ab0deb5,ospf_2,0.00%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:41,a1ddd643296e,ospf_3,89.62%,25.02MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:41,7bb45ab0deb5,ospf_2,0.00%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:41,a1ddd643296e,ospf_3,89.62%,25.02MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:42,682bb48c178b,ospf_1,91.05%,22.15MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:42,7bb45ab0deb5,ospf_2,0.00%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:42,a1ddd643296e,ospf_3,89.90%,25.02MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:44,682bb48c178b,ospf_1,88.43%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:44,7bb45ab0deb5,ospf_2,0.35%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:44,a1ddd643296e,ospf_3,89.35%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:44,682bb48c178b,ospf_1,88.43%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:44,7bb45ab0deb5,ospf_2,0.35%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:44,a1ddd643296e,ospf_3,89.35%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:45,682bb48c178b,ospf_1,88.01%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:45,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:45,a1ddd643296e,ospf_3,89.37%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:47,682bb48c178b,ospf_1,87.88%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:47,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:47,682bb48c178b,ospf_1,87.88%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:47,a1ddd643296e,ospf_3,89.27%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:47,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:47,a1ddd643296e,ospf_3,89.27%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:48,682bb48c178b,ospf_1,88.04%,22.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:48,7bb45ab0deb5,ospf_2,0.03%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:48,a1ddd643296e,ospf_3,89.37%,25.02MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:50,682bb48c178b,ospf_1,88.13%,22.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:50,682bb48c178b,ospf_1,88.13%,22.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:50,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:50,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:50,a1ddd643296e,ospf_3,89.33%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:50,a1ddd643296e,ospf_3,89.33%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:51,682bb48c178b,ospf_1,87.99%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:51,7bb45ab0deb5,ospf_2,0.00%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:51,a1ddd643296e,ospf_3,89.27%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:53,682bb48c178b,ospf_1,87.97%,22.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:53,7bb45ab0deb5,ospf_2,0.03%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:53,682bb48c178b,ospf_1,87.97%,22.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:53,a1ddd643296e,ospf_3,89.43%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:53,7bb45ab0deb5,ospf_2,0.03%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:53,a1ddd643296e,ospf_3,89.43%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:54,682bb48c178b,ospf_1,87.85%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:54,7bb45ab0deb5,ospf_2,0.22%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:54,a1ddd643296e,ospf_3,89.31%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:56,682bb48c178b,ospf_1,87.93%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:56,682bb48c178b,ospf_1,87.93%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:56,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:56,a1ddd643296e,ospf_3,89.06%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:56,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:56,a1ddd643296e,ospf_3,89.06%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:57,682bb48c178b,ospf_1,87.98%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:57,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:57,a1ddd643296e,ospf_3,89.06%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:59,682bb48c178b,ospf_1,88.34%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:59,7bb45ab0deb5,ospf_2,0.19%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:59,a1ddd643296e,ospf_3,89.33%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:31:59,682bb48c178b,ospf_1,88.34%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:31:59,7bb45ab0deb5,ospf_2,0.19%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:31:59,a1ddd643296e,ospf_3,89.33%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:00,682bb48c178b,ospf_1,88.60%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:00,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:00,a1ddd643296e,ospf_3,89.05%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:02,682bb48c178b,ospf_1,89.11%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:02,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:02,682bb48c178b,ospf_1,89.11%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:02,a1ddd643296e,ospf_3,89.64%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:02,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:02,a1ddd643296e,ospf_3,89.64%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:03,682bb48c178b,ospf_1,92.12%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:03,7bb45ab0deb5,ospf_2,0.03%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:03,a1ddd643296e,ospf_3,90.12%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:05,682bb48c178b,ospf_1,87.88%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:05,7bb45ab0deb5,ospf_2,0.01%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:05,682bb48c178b,ospf_1,87.88%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:05,a1ddd643296e,ospf_3,89.44%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:05,7bb45ab0deb5,ospf_2,0.01%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:05,a1ddd643296e,ospf_3,89.44%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:06,682bb48c178b,ospf_1,87.76%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:06,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:06,a1ddd643296e,ospf_3,89.21%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:08,682bb48c178b,ospf_1,94.71%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:08,682bb48c178b,ospf_1,94.71%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:08,7bb45ab0deb5,ospf_2,0.16%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:08,7bb45ab0deb5,ospf_2,0.16%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:08,a1ddd643296e,ospf_3,90.79%,25.02MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:08,a1ddd643296e,ospf_3,90.79%,25.02MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:09,682bb48c178b,ospf_1,91.08%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:09,7bb45ab0deb5,ospf_2,0.23%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:09,a1ddd643296e,ospf_3,89.87%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:11,682bb48c178b,ospf_1,89.27%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:11,682bb48c178b,ospf_1,89.27%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:11,7bb45ab0deb5,ospf_2,0.06%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:11,a1ddd643296e,ospf_3,89.53%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:11,7bb45ab0deb5,ospf_2,0.06%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:11,a1ddd643296e,ospf_3,89.53%,24.89MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:12,682bb48c178b,ospf_1,80.18%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:12,7bb45ab0deb5,ospf_2,0.06%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:12,a1ddd643296e,ospf_3,88.97%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:14,682bb48c178b,ospf_1,88.31%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:14,682bb48c178b,ospf_1,88.31%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:14,7bb45ab0deb5,ospf_2,0.18%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:14,a1ddd643296e,ospf_3,89.58%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:14,7bb45ab0deb5,ospf_2,0.18%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:14,a1ddd643296e,ospf_3,89.58%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:15,682bb48c178b,ospf_1,86.71%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:15,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:15,a1ddd643296e,ospf_3,89.69%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:17,682bb48c178b,ospf_1,87.85%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:17,7bb45ab0deb5,ospf_2,0.07%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:17,682bb48c178b,ospf_1,87.85%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:17,a1ddd643296e,ospf_3,89.50%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:17,7bb45ab0deb5,ospf_2,0.07%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:17,a1ddd643296e,ospf_3,89.50%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:18,682bb48c178b,ospf_1,87.92%,22.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:18,7bb45ab0deb5,ospf_2,0.11%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:18,a1ddd643296e,ospf_3,89.45%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:20,682bb48c178b,ospf_1,87.69%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:20,7bb45ab0deb5,ospf_2,0.07%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:20,a1ddd643296e,ospf_3,89.34%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:20,682bb48c178b,ospf_1,87.69%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:20,7bb45ab0deb5,ospf_2,0.07%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:20,a1ddd643296e,ospf_3,89.34%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:21,682bb48c178b,ospf_1,87.94%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:21,7bb45ab0deb5,ospf_2,0.00%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:21,a1ddd643296e,ospf_3,89.43%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:23,682bb48c178b,ospf_1,88.07%,22.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:23,682bb48c178b,ospf_1,88.07%,22.27MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:23,7bb45ab0deb5,ospf_2,0.20%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:23,7bb45ab0deb5,ospf_2,0.20%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:23,a1ddd643296e,ospf_3,89.61%,26.02MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:23,a1ddd643296e,ospf_3,89.61%,26.02MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:24,682bb48c178b,ospf_1,88.04%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:24,7bb45ab0deb5,ospf_2,0.12%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:24,a1ddd643296e,ospf_3,89.56%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:26,682bb48c178b,ospf_1,87.90%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:26,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:26,682bb48c178b,ospf_1,87.90%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:26,a1ddd643296e,ospf_3,89.51%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:26,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:26,a1ddd643296e,ospf_3,89.51%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:27,682bb48c178b,ospf_1,87.85%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:27,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:27,a1ddd643296e,ospf_3,89.39%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:29,682bb48c178b,ospf_1,88.21%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:29,682bb48c178b,ospf_1,88.21%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:29,7bb45ab0deb5,ospf_2,0.16%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:29,a1ddd643296e,ospf_3,89.73%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:29,7bb45ab0deb5,ospf_2,0.16%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:29,a1ddd643296e,ospf_3,89.73%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:30,682bb48c178b,ospf_1,88.04%,22.14MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,19
2024-07-15 00:32:30,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:30,a1ddd643296e,ospf_3,89.50%,25.89MiB / 503.5GiB,0.01%,0B / 0B,0B / 32.8kB,20
2024-07-15 00:32:32,682bb48c178b,ospf_1,49.72%,21.5MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:32,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:32,682bb48c178b,ospf_1,49.72%,21.5MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:32,a1ddd643296e,ospf_3,51.00%,21.9MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,19
2024-07-15 00:32:32,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:32,a1ddd643296e,ospf_3,51.00%,21.9MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,19
2024-07-15 00:32:33,682bb48c178b,ospf_1,0.12%,21.5MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:33,7bb45ab0deb5,ospf_2,0.18%,21.64MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:33,a1ddd643296e,ospf_3,0.12%,21.9MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,19
2024-07-15 00:32:35,682bb48c178b,ospf_1,0.01%,21.48MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:35,682bb48c178b,ospf_1,0.01%,21.48MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:35,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:35,7bb45ab0deb5,ospf_2,0.01%,21.52MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
2024-07-15 00:32:35,a1ddd643296e,ospf_3,0.01%,21.9MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,19
2024-07-15 00:32:35,a1ddd643296e,ospf_3,0.01%,21.9MiB / 503.5GiB,0.00%,0B / 0B,0B / 32.8kB,19
2024-07-15 00:32:36,682bb48c178b,ospf_1,0.01%,21.48MiB / 503.5GiB,0.00%,0B / 0B,0B / 41kB,16
