[  8] local 192.168.2.2 port 59192 connected with 192.168.3.4 port 5001
[ 12] local 192.168.2.2 port 59158 connected with 192.168.3.4 port 5001
[  6] local 192.168.2.2 port 59092 connected with 192.168.3.4 port 5001
[  7] local 192.168.2.2 port 59096 connected with 192.168.3.4 port 5001
[ 10] local 192.168.2.2 port 59108 connected with 192.168.3.4 port 5001
[  9] local 192.168.2.2 port 59124 connected with 192.168.3.4 port 5001
[  5] local 192.168.2.2 port 59082 connected with 192.168.3.4 port 5001
[ 13] local 192.168.2.2 port 59182 connected with 192.168.3.4 port 5001
[  2] local 192.168.2.2 port 59188 connected with 192.168.3.4 port 5001
[  3] local 192.168.2.2 port 59204 connected with 192.168.3.4 port 5001
[ 11] local 192.168.2.2 port 59140 connected with 192.168.3.4 port 5001
[ 16] local 192.168.2.2 port 59160 connected with 192.168.3.4 port 5001
[  4] local 192.168.2.2 port 59084 connected with 192.168.3.4 port 5001
[ 31] local 192.168.2.2 port 59212 connected with 192.168.3.4 port 5001
[ 20] local 192.168.2.2 port 59210 connected with 192.168.3.4 port 5001
[ 14] local 192.168.2.2 port 59208 connected with 192.168.3.4 port 5001
------------------------------------------------------------
Client connecting to 192.168.3.4, TCP port 5001
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  1] local 192.168.2.2 port 59066 connected with 192.168.3.4 port 5001
[ 19] local 192.168.2.2 port 59222 connected with 192.168.3.4 port 5001
[ 29] local 192.168.2.2 port 59254 connected with 192.168.3.4 port 5001
[ 23] local 192.168.2.2 port 59250 connected with 192.168.3.4 port 5001
[ 30] local 192.168.2.2 port 59234 connected with 192.168.3.4 port 5001
[ 27] local 192.168.2.2 port 59232 connected with 192.168.3.4 port 5001
[ 24] local 192.168.2.2 port 59280 connected with 192.168.3.4 port 5001
[ 21] local 192.168.2.2 port 59302 connected with 192.168.3.4 port 5001
[ 26] local 192.168.2.2 port 59262 connected with 192.168.3.4 port 5001
[ 28] local 192.168.2.2 port 59284 connected with 192.168.3.4 port 5001
[ 25] local 192.168.2.2 port 59282 connected with 192.168.3.4 port 5001
[ 22] local 192.168.2.2 port 59312 connected with 192.168.3.4 port 5001
[ 17] local 192.168.2.2 port 59152 connected with 192.168.3.4 port 5001
[ 15] local 192.168.2.2 port 59172 connected with 192.168.3.4 port 5001
[ 32] local 192.168.2.2 port 59272 connected with 192.168.3.4 port 5001
[ 18] local 192.168.2.2 port 59264 connected with 192.168.3.4 port 5001
[ ID] Interval       Transfer     Bandwidth
[ 22] 0.0000-60.0073 sec  36.5 GBytes  5.23 Gbits/sec
[ 18] 0.0000-60.0063 sec  25.6 GBytes  3.66 Gbits/sec
[  5] 0.0000-60.0091 sec  24.6 GBytes  3.52 Gbits/sec
[  6] 0.0000-60.0068 sec  17.7 GBytes  2.53 Gbits/sec
[ 28] 0.0000-60.0066 sec  30.5 GBytes  4.36 Gbits/sec
[  2] 0.0000-60.0083 sec  38.1 GBytes  5.46 Gbits/sec
[  9] 0.0000-60.0098 sec  20.1 GBytes  2.88 Gbits/sec
[  4] 0.0000-60.0076 sec  25.1 GBytes  3.59 Gbits/sec
[ 23] 0.0000-60.0083 sec  19.0 GBytes  2.72 Gbits/sec
[ 19] 0.0000-60.0093 sec  21.4 GBytes  3.06 Gbits/sec
[ 14] 0.0000-60.0070 sec  18.3 GBytes  2.61 Gbits/sec
[  1] 0.0000-60.0069 sec  25.9 GBytes  3.70 Gbits/sec
[ 10] 0.0000-60.0069 sec  25.0 GBytes  3.58 Gbits/sec
[ 21] 0.0000-60.0066 sec  17.6 GBytes  2.52 Gbits/sec
[ 12] 0.0000-60.0070 sec  21.4 GBytes  3.06 Gbits/sec
[ 15] 0.0000-60.0061 sec  34.3 GBytes  4.91 Gbits/sec
[ 20] 0.0000-60.0066 sec  16.8 GBytes  2.41 Gbits/sec
[ 25] 0.0000-60.0064 sec  21.3 GBytes  3.05 Gbits/sec
[ 30] 0.0000-60.0130 sec  27.2 GBytes  3.89 Gbits/sec
[ 16] 0.0000-60.0117 sec  33.9 GBytes  4.85 Gbits/sec
[  3] 0.0000-60.0065 sec  20.5 GBytes  2.94 Gbits/sec
[  7] 0.0000-60.0101 sec  17.5 GBytes  2.50 Gbits/sec
[ 17] 0.0000-60.0239 sec  17.3 GBytes  2.48 Gbits/sec
[ 31] 0.0000-60.0133 sec  18.6 GBytes  2.67 Gbits/sec
[ 24] 0.0000-60.0229 sec  20.6 GBytes  2.94 Gbits/sec
[ 11] 0.0000-60.0237 sec  34.6 GBytes  4.95 Gbits/sec
[  8] 0.0000-60.0237 sec  23.6 GBytes  3.37 Gbits/sec
[ 13] 0.0000-60.0254 sec  33.6 GBytes  4.81 Gbits/sec
[ 29] 0.0000-60.0147 sec  17.6 GBytes  2.52 Gbits/sec
[ 27] 0.0000-60.0233 sec  30.1 GBytes  4.31 Gbits/sec
[ 26] 0.0000-60.0066 sec  19.4 GBytes  2.77 Gbits/sec
[ 32] 0.0000-60.0231 sec  32.8 GBytes  4.69 Gbits/sec
[SUM] 0.0000-60.0006 sec   786 GBytes   113 Gbits/sec
[ CT] final connect times (min/avg/max/stdev) = 0.027/0.066/0.119/0.024 ms (tot/err) = 32/0
